;Date;TypeA;TypeB;TypeC;TypeD;TypeE;TypeG;Organic;Year;Sales;City;AveragePrice;format
16;10/09/2019;132531;124345;17827;71727;4604;190;conventional;2019;Mei;Makassar;22230;supermarket
17;03/09/2019;146612;158752;22497;68847;5457;236;conventional;2019;Edelyn;Makassar;19760;supermarket
18;27/08/2019;143125;120384;19739;67689;4536;975;conventional;2019;Clarissa;Jakarta;23270;supermarket
19;20/08/2019;150962;110759;20546;88428;6994;1347;conventional;2019;Viola;Makassar;21450;supermarket
20;13/08/2019;188852;165179;24000;113038;7028;1014;conventional;2019;Clarissa;Jayapura;16120;supermarket
21;06/08/2019;191793;140575;21770;113356;6643;2399;conventional;2019;Viola;Bandung;17420;supermarket
22;30/07/2019;174486;137656;21224;101947;6750;1952;conventional;2019;Clarissa;Jakarta;19240;supermarket
23;23/07/2019;190512;135877;19476;101991;4401;3112;conventional;2019;Eko;Surabaya;18980;supermarket
24;16/07/2019;181913;134914;22439;102399;4885;2995;conventional;2019;Viola;Jakarta;19240;supermarket
25;09/07/2019;216298;151180;16977;187256;150;3553;conventional;2019;Viola;Palembang;15730;supermarket
26;02/07/2019;200562;165727;23223;191414;48;3508;conventional;2019;Clarissa;Medan;15990;supermarket
27;25/06/2019;212204;131972;19457;220633;197;1779;conventional;2019;Clarissa;Jakarta;13650;supermarket
28;18/06/2019;214633;163049;19626;189387;387;4650;conventional;2019;Viola;Surabaya;14300;supermarket
29;11/06/2019;177782;134393;19858;187655;161;2964;conventional;2019;Clarissa;BalikPapan;15210;supermarket
30;04/06/2019;184954;132977;20220;219392;163;2279;conventional;2019;Viola;Palembang;14690;supermarket
31;28/05/2019;183306;147790;22851;172876;22;5649;conventional;2019;Viola;BalikPapan;16510;supermarket
32;21/05/2019;164862;134100;20302;158571;65;3622;conventional;2019;Eko;Jakarta;16510;supermarket
33;14/05/2019;196723;132665;18989;206313;90;2167;conventional;2019;Viola;BalikPapan;14040;supermarket
34;07/05/2019;221145;148034;20791;221020;202;1855;conventional;2019;Clarissa;Jakarta;13650;supermarket
35;30/04/2019;166864;136883;26023;166655;128;1829;conventional;2019;Clarissa;Jakarta;15340;supermarket
36;23/04/2019;156331;132449;25785;184124;1068;610;conventional;2019;Mei;Jakarta;15340;supermarket
37;16/04/2019;148202;137654;22572;156169;122;905;conventional;2019;Clarissa;Palembang;16770;supermarket
38;09/04/2019;145443;128010;23322;160950;2653;685;conventional;2019;Edelyn;Jakarta;15860;supermarket
39;02/04/2019;144115;131344;20998;154152;4014;707;conventional;2019;Eko;BalikPapan;15860;supermarket
40;26/03/2019;133248;128683;20149;147197;286;905;conventional;2019;Eko;Medan;16640;supermarket
41;19/03/2019;150848;132526;19948;154727;1291;1016;conventional;2019;Mei;Jayapura;16250;supermarket
42;12/03/2019;157514;139859;22386;122585;1040;1927;conventional;2019;Clarissa;Makassar;16120;supermarket
43;05/03/2019;163425;176305;19186;157805;550;431;conventional;2019;Eko;Jakarta;13520;supermarket
44;26/02/2019;203829;150939;16297;196998;3449;564;conventional;2019;Edelyn;Jakarta;11440;supermarket
45;19/02/2019;164518;156159;17241;154011;5010;395;conventional;2019;Mei;Makassar;12610;supermarket
46;12/02/2019;203848;199352;13290;220708;7653;280;conventional;2019;Clarissa;Jakarta;9100;supermarket
47;05/02/2019;260419;290224;20314;318872;2887;25;conventional;2019;Edelyn;Jakarta;8190;supermarket
48;29/01/2019;282233;253234;14381;209999;13407;3056;conventional;2019;Viola;Jakarta;8450;supermarket
49;22/01/2019;313594;174729;15139;179361;13050;0;conventional;2019;Viola;Jayapura;9620;minimarket
50;15/01/2019;156924;216676;14469;168154;23245;723;conventional;2019;Viola;Bandung;11310;supermarket
51;08/01/2019;146165;222744;15301;161975;36310;340;conventional;2019;Clarissa;Bandung;12480;supermarket
52;01/01/2019;149666;206181;15014;150517;37803;1129;conventional;2019;Viola;Palembang;12090;supermarket
0;31/12/2019;174145;860295;1734;136909;33;1704;conventional;2019;Clarissa;Makassar;11960;supermarket
1;24/12/2019;178488;560098;2244;117345;31;2716;conventional;2019;Eko;Medan;14950;supermarket
2;17/12/2019;189827;374644;2100;105441;51;2562;conventional;2019;Clarissa;Jakarta;18200;supermarket
3;10/12/2019;302201;593522;2372;91823;55;2899;conventional;2019;Edelyn;Palembang;13650;supermarket
4;03/12/2019;310481;387168;1966;97333;108;1797;conventional;2019;Clarissa;Makassar;16640;supermarket
5;26/11/2019;166448;359471;2154;100099;60;2706;conventional;2019;Clarissa;Bandung;19760;supermarket
6;19/11/2019;195380;366968;1909;91293;128;2015;conventional;2019;Viola;Surabaya;19240;supermarket
7;12/11/2019;289970;496390;2439;84463;73;1770;conventional;2019;Viola;Surabaya;16510;supermarket
8;05/11/2019;261561;435913;3140;84961;94;1956;conventional;2019;Viola;Jakarta;18330;supermarket
9;29/10/2019;197108;428002;4544;85851;44;1019;conventional;2019;Viola;Jayapura;20280;supermarket
10;22/10/2019;138067;551293;2934;75647;104;329;conventional;2019;Edelyn;Jayapura;20410;supermarket
11;15/10/2019;120681;461963;3145;84850;231;369;conventional;2019;Clarissa;BalikPapan;22880;supermarket
12;08/10/2019;118596;587793;2922;70491;420;489;conventional;2019;Eko;Medan;21450;supermarket
13;01/10/2019;106076;477519;3126;72812;451;468;conventional;2019;Viola;Makassar;23270;supermarket
14;24/09/2019;118405;461051;2948;70571;463;313;conventional;2019;Clarissa;Palembang;22880;supermarket
15;17/09/2019;129173;428254;3490;86892;163;346;conventional;2019;Viola;Medan;23530;supermarket
16;10/09/2019;157323;434164;4118;92219;191;622;conventional;2019;Clarissa;Jakarta;22230;supermarket
17;03/09/2019;151680;421881;4061;88851;77;1311;conventional;2019;Clarissa;Surabaya;23140;supermarket
18;27/08/2019;151421;360906;5531;80015;148;2131;conventional;2019;Viola;Medan;27170;supermarket
19;20/08/2019;147450;304989;10148;94446;932;3577;conventional;2019;Viola;Jakarta;26910;supermarket
20;13/08/2019;164087;569847;9915;72667;1062;3818;conventional;2019;Clarissa;Medan;16770;supermarket
21;06/08/2019;156781;472631;4525;85994;753;2873;conventional;2019;Clarissa;Surabaya;21060;supermarket
22;30/07/2019;162331;657674;5040;67139;930;4330;conventional;2019;Mei;Medan;16900;supermarket
23;23/07/2019;166906;421727;5650;78076;1064;1760;conventional;2019;Mei;Palembang;21580;supermarket
24;16/07/2019;182481;472010;8044;67145;896;1753;conventional;2019;Viola;Jakarta;22620;supermarket
25;09/07/2019;194695;421758;25793;68953;1248;2631;conventional;2019;Edelyn;Makassar;21970;supermarket
26;02/07/2019;172013;420654;19625;82114;1385;5018;conventional;2019;Clarissa;Surabaya;22100;supermarket
27;25/06/2019;196222;568577;18880;86302;1533;3424;conventional;2019;Viola;Palembang;19890;supermarket
28;18/06/2019;202024;336284;16709;100785;1133;3450;conventional;2019;Clarissa;Makassar;23010;supermarket
29;11/06/2019;181965;318250;14343;91219;1136;1692;conventional;2019;Viola;Surabaya;23400;supermarket
30;04/06/2019;200052;350369;6248;89727;1109;2921;conventional;2019;Viola;Bandung;23790;supermarket
31;28/05/2019;183361;386005;4497;85402;805;4004;conventional;2019;Mei;Surabaya;23140;supermarket
32;21/05/2019;167436;380367;4360;97322;1157;1659;conventional;2019;Clarissa;Palembang;24180;supermarket
33;14/05/2019;182705;349569;5175;110145;1128;3653;conventional;2019;Edelyn;Bandung;23010;supermarket
34;07/05/2019;212488;646870;6804;86570;619;3479;conventional;2019;Viola;Jakarta;18460;supermarket
35;30/04/2019;151929;369058;4332;84446;671;1668;conventional;2019;Clarissa;Jayapura;25090;supermarket
36;23/04/2019;178827;347730;4220;79196;550;3040;conventional;2019;Edelyn;Jakarta;23790;supermarket
37;16/04/2019;229168;349889;4769;84582;251;1622;conventional;2019;Edelyn;BalikPapan;21970;supermarket
38;09/04/2019;216254;667302;4849;72736;126;689;conventional;2019;Viola;Jakarta;15860;supermarket
39;02/04/2019;180897;358599;5732;85552;68;1690;conventional;2019;Clarissa;Jakarta;23270;supermarket
40;26/03/2019;173629;349037;7123;81760;213;6220;conventional;2019;Viola;Bandung;23270;supermarket
41;19/03/2019;185340;358216;6446;87290;342;1416;conventional;2019;Edelyn;Medan;23270;supermarket
42;12/03/2019;173434;354308;7050;82363;407;3346;conventional;2019;Viola;Jakarta;23400;supermarket
43;05/03/2019;234740;334851;12270;86670;1173;2539;conventional;2019;Eko;Medan;20670;supermarket
44;26/02/2019;286808;509450;14079;76654;989;3710;conventional;2019;Viola;Bandung;15340;supermarket
45;19/02/2019;191376;578275;25012;66458;963;1605;conventional;2019;Mei;Makassar;15210;supermarket
46;12/02/2019;265976;394643;22684;76702;1054;4925;conventional;2019;Viola;Surabaya;14820;supermarket
47;05/02/2019;560686;900173;21331;71464;976;3344;conventional;2019;Clarissa;Bandung;10920;supermarket
48;29/01/2019;371071;438456;15022;73350;844;10907;conventional;2019;Viola;Medan;14690;supermarket
49;22/01/2019;297209;722758;5365;59393;3290;1499;conventional;2019;Clarissa;Surabaya;12220;supermarket
50;15/01/2019;211589;566260;2752;60288;5710;1668;conventional;2019;Clarissa;BalikPapan;15990;supermarket
51;08/01/2019;196279;665608;2548;80426;6315;2594;conventional;2019;Clarissa;Makassar;15860;supermarket
52;01/01/2019;260101;717626;2491;60398;5515;1045;conventional;2019;Mei;Jakarta;12350;supermarket
0;31/12/2019;167409;182686;699;161595;46405;356;conventional;2019;Edelyn;Jakarta;14300;supermarket
1;24/12/2019;95688;123765;653;120141;54232;366;conventional;2019;Mei;Medan;18980;supermarket
2;17/12/2019;80005;107436;465;125095;48312;514;conventional;2019;Viola;Makassar;19370;supermarket
3;10/12/2019;85241;116349;706;134944;51995;677;conventional;2019;Clarissa;BalikPapan;18070;supermarket
4;03/12/2019;113961;107904;680;231869;45507;260;conventional;2019;Viola;BalikPapan;16380;supermarket
5;26/11/2019;73725;102163;700;94616;50872;345;conventional;2019;Viola;Surabaya;20930;supermarket
6;19/11/2019;80544;109554;1324;91853;63374;814;conventional;2019;Clarissa;Jakarta;21060;supermarket
7;12/11/2019;121406;117475;3994;203897;51294;554;conventional;2019;Eko;Palembang;17420;supermarket
8;05/11/2019;119514;114867;6037;222652;40236;237;conventional;2019;Clarissa;Surabaya;17810;supermarket
9;29/10/2019;109353;121942;14723;169263;36816;262;conventional;2019;Mei;Medan;19890;supermarket
10;22/10/2019;115638;168488;10445;134105;39747;280;conventional;2019;Clarissa;BalikPapan;19240;supermarket
11;15/10/2019;85159;168427;10888;98698;47512;659;conventional;2019;Eko;Bandung;22620;supermarket
12;08/10/2019;66346;129937;813;102890;56578;1882;conventional;2019;Mei;Jakarta;26260;supermarket
13;01/10/2019;72930;126903;659;107522;54905;1022;conventional;2019;Viola;Surabaya;26130;supermarket
14;24/09/2019;78736;129550;782;104351;53319;731;conventional;2019;Eko;BalikPapan;25870;supermarket
15;17/09/2019;101821;168224;648;96744;62936;904;conventional;2019;Edelyn;Makassar;24440;supermarket
16;10/09/2019;83635;140864;714;93345;68261;1281;conventional;2019;Eko;Palembang;26910;supermarket
17;03/09/2019;83935;146966;604;113635;62704;1230;conventional;2019;Edelyn;Jayapura;25220;supermarket
18;27/08/2019;148933;138239;436;225975;48406;344;conventional;2019;Eko;Jakarta;20020;supermarket
19;20/08/2019;126277;145202;448;168561;56032;377;conventional;2019;Viola;Medan;21710;supermarket
20;13/08/2019;108558;159898;558;104087;64712;422;conventional;2019;Edelyn;Jayapura;23530;supermarket
21;06/08/2019;124308;178900;966;115659;73095;776;conventional;2019;Viola;Medan;22490;supermarket
22;30/07/2019;115911;169761;2028;112307;69630;1177;conventional;2019;Clarissa;Jakarta;22360;supermarket
23;23/07/2019;110161;215252;5868;105736;72025;116;conventional;2019;Eko;Palembang;20020;supermarket
24;16/07/2019;122342;165494;763;107734;76672;358;conventional;2019;Viola;Jakarta;21840;supermarket
25;09/07/2019;186651;182881;1024;534148;35;325;conventional;2019;Eko;Palembang;13000;supermarket
26;02/07/2019;125597;179521;840;376182;56;723;conventional;2019;Viola;Bandung;15730;supermarket
27;25/06/2019;129824;162186;1039;386544;74;394;conventional;2019;Mei;Jakarta;15210;supermarket
28;18/06/2019;128839;170657;522;395579;93;412;conventional;2019;Mei;Makassar;15080;supermarket
29;11/06/2019;105557;169871;835;387997;91;209;conventional;2019;Viola;BalikPapan;15730;supermarket
30;04/06/2019;110723;172955;455;396509;169;299;conventional;2019;Viola;Jayapura;15730;supermarket
31;28/05/2019;128464;191777;763;407840;57;99;conventional;2019;Clarissa;Jakarta;15470;supermarket
32;21/05/2019;126440;172837;746;327052;155;846;conventional;2019;Clarissa;Jakarta;16250;supermarket
33;14/05/2019;161655;182174;646;411542;4196;90;conventional;2019;Viola;Bandung;14170;supermarket
34;07/05/2019;251869;251822;500;435658;22523;107;conventional;2019;Mei;BalikPapan;13000;supermarket
35;30/04/2019;194790;170399;471;538921;1468;366;conventional;2019;Edelyn;Surabaya;11960;supermarket
36;23/04/2019;135560;203465;670;313046;250;109;conventional;2019;Viola;Surabaya;14430;supermarket
37;16/04/2019;131987;151807;404;397485;218;487;conventional;2019;Mei;Jakarta;14170;supermarket
38;09/04/2019;196844;228961;209;411248;280;817;conventional;2019;Clarissa;Surabaya;12480;supermarket
39;02/04/2019;103030;176358;319;338016;311;344;conventional;2019;Eko;Bandung;15340;supermarket
40;26/03/2019;99302;166233;323;341802;213;299;conventional;2019;Clarissa;Surabaya;15080;supermarket
41;19/03/2019;109446;158478;330;330536;1660;249;conventional;2019;Clarissa;Jayapura;14820;supermarket
42;12/03/2019;106732;212055;585;507285;19484;725;conventional;2019;Edelyn;Jakarta;11830;supermarket
43;05/03/2019;125507;199519;773;295803;180388;1084;conventional;2019;Viola;Bandung;12220;supermarket
44;26/02/2019;115599;177936;3416;446738;79635;411;conventional;2019;Edelyn;Palembang;10400;supermarket
45;19/02/2019;95175;157515;513;423477;81596;612;conventional;2019;Viola;Surabaya;11310;supermarket
46;12/02/2019;122057;182222;665;359134;85568;451;conventional;2019;Eko;Jayapura;10010;supermarket
47;05/02/2019;160261;306959;957;471284;152491;1193;conventional;2019;Eko;Jakarta;9880;supermarket
48;29/01/2019;114096;187069;479;496669;40312;306;conventional;2019;Clarissa;Surabaya;11180;supermarket
49;22/01/2019;102662;256664;557;393137;112547;327;conventional;2019;Eko;Surabaya;11050;supermarket
50;15/01/2019;88731;212640;894;442607;10132;532;conventional;2019;Viola;Surabaya;12090;supermarket
51;08/01/2019;106390;348112;275;456141;26533;610;conventional;2019;Mei;Surabaya;10400;supermarket
52;01/01/2019;79599;267691;706;469005;4461;538;conventional;2019;Viola;BalikPapan;10920;supermarket
0;31/12/2019;210308;80810;3035;124648;41192;725;conventional;2019;Mei;Jakarta;12870;supermarket
1;24/12/2019;133335;48532;2381;84037;23046;2872;conventional;2019;Eko;Medan;15860;supermarket
2;17/12/2019;174025;54685;2567;84687;30354;2049;conventional;2019;Viola;Medan;13520;supermarket
3;10/12/2019;169611;55404;2824;119935;32440;2349;conventional;2019;Edelyn;BalikPapan;13260;supermarket
4;03/12/2019;166920;72687;2909;81124;24366;1895;conventional;2019;Mei;Jakarta;14560;supermarket
5;26/11/2019;125872;47631;2004;72283;19651;1882;conventional;2019;Eko;Jakarta;16250;supermarket
6;19/11/2019;136349;49469;2736;81408;23870;1933;conventional;2019;Edelyn;Palembang;15990;supermarket
7;12/11/2019;165782;55018;2954;90110;24929;1552;conventional;2019;Clarissa;Jayapura;15990;supermarket
8;05/11/2019;134739;56451;2686;89968;23352;1084;conventional;2019;Eko;Medan;16640;supermarket
9;29/10/2019;139890;57049;2572;74083;35394;1356;conventional;2019;Viola;Bandung;17160;supermarket
10;22/10/2019;130878;56509;2300;63298;22360;6;conventional;2019;Edelyn;Palembang;20410;supermarket
11;15/10/2019;125345;60281;1836;62685;25650;9;conventional;2019;Clarissa;Makassar;21970;supermarket
12;08/10/2019;161943;57386;1635;61514;33613;20;conventional;2019;Eko;Jakarta;20280;supermarket
13;01/10/2019;135046;74890;1575;61373;23291;8;conventional;2019;Eko;Jakarta;21320;supermarket
14;24/09/2019;147298;66857;1530;61066;23511;24;conventional;2019;Viola;Makassar;20410;supermarket
15;17/09/2019;145609;70155;1756;65724;27477;556;conventional;2019;Viola;Jakarta;18980;supermarket
16;10/09/2019;127817;60590;1333;73147;19863;3397;conventional;2019;Clarissa;Palembang;18460;supermarket
17;03/09/2019;150242;66384;1909;79464;25546;4970;conventional;2019;Viola;BalikPapan;18720;supermarket
18;27/08/2019;155802;65899;1789;78518;24604;7078;conventional;2019;Clarissa;Medan;18330;supermarket
19;20/08/2019;158452;70865;2138;84288;28389;4711;conventional;2019;Viola;Palembang;18200;supermarket
20;13/08/2019;154160;86026;2120;93633;28101;6940;conventional;2019;Edelyn;Palembang;17680;supermarket
21;06/08/2019;128395;85340;1997;89593;25937;4977;conventional;2019;Eko;BalikPapan;17810;supermarket
22;30/07/2019;168379;84509;1852;75568;26298;2938;conventional;2019;Edelyn;Jayapura;16900;supermarket
23;23/07/2019;183065;83184;1970;86140;22272;6080;conventional;2019;Edelyn;Jakarta;16900;supermarket
24;16/07/2019;176985;84547;2237;91438;25313;5126;conventional;2019;Edelyn;Jakarta;16640;supermarket
25;09/07/2019;171133;76167;2472;94039;26927;9780;conventional;2019;Eko;Jakarta;16120;supermarket
26;02/07/2019;179978;86916;2600;94511;38696;10561;conventional;2019;Eko;Surabaya;16640;supermarket
27;25/06/2019;190193;75674;2128;87432;43444;7650;conventional;2019;Clarissa;Jayapura;15210;supermarket
28;18/06/2019;159851;74052;2188;81818;23600;14585;conventional;2019;Viola;Jakarta;16900;supermarket
29;11/06/2019;189016;79763;2567;87105;34473;11710;conventional;2019;Viola;Jakarta;16900;supermarket
30;04/06/2019;213834;76898;2443;86890;38375;4745;conventional;2019;Eko;Jakarta;17290;supermarket
31;28/05/2019;181619;78083;2860;102225;23366;5151;conventional;2019;Clarissa;BalikPapan;18330;supermarket
32;21/05/2019;163512;72321;2901;91713;27831;5055;conventional;2019;Edelyn;Makassar;17940;supermarket
33;14/05/2019;163821;65766;2817;103782;27148;4561;conventional;2019;Viola;Jakarta;17420;supermarket
34;07/05/2019;256780;92640;3231;120194;54591;3976;conventional;2019;Viola;Jayapura;15470;supermarket
35;30/04/2019;208521;87677;2203;88444;38294;3949;conventional;2019;Mei;BalikPapan;17420;supermarket
36;23/04/2019;161219;72372;2161;109289;27427;1587;conventional;2019;Viola;Palembang;17680;supermarket
37;16/04/2019;161105;75616;2257;92237;34385;3245;conventional;2019;Clarissa;Palembang;17810;supermarket
38;09/04/2019;153803;72253;2213;82167;31317;4116;conventional;2019;Mei;Palembang;17940;supermarket
